BEEEGGL;BELEGGE
ABBDILL;BILBLAD
BHILOSW;BILSHOW
BEEINNN;BINNENE
BCEHITT;BITCHET
ABJLLOÅ;BLÅOLJA
AABBDKO;BOKBADA
BBGORRU;BORGBRU
BORRTTÆ;BORTTÆR
BGGHORÅ;BRÅHOGG
ACLOOPR;CARPOOL
CEOORRS;CORSOER
DDEEGGO;DOGGEDE
DDEEERV;DREVEDE VEDDERE VEDREDE
DEPPRRY;DRYPPER
ADDNNUY;DUNDYNA
DDENNUÅ;DUNDÅEN
DGMNPUU;DUNGUMP
DKLLSUU;DUSKULL
ADDKKNY;DYKKAND
DGGINNY;DYNGING
DDEESSY;DYSSEDE
DDGINNØ;DØDNING
AEGGGLS;EGGSALG
EGGIINN;EIGNING GEINING GIINGEN
AAFFGOR;FAGFORA
AAFGGLV;FAGVALG VALGFAG
FIIKTTV;FIKTIVT
AFGJPRÆ;FJÆRGAP
DFILMUU;FLUIDUM
FLRSSUU;FLUSSUR
BDDFORY;FORBYDD
AFFLLOR;FORFALL
EFFMORR;FORFREM FREMFOR
EFFORYØ;FORFØYE
FKMOORR;FORKROM
FKKORRY;FORRYKK
EFFJLOT;FOTFJEL
FFGLOTØ;FOTFØLG
FGGINNU;FUGNING
FORRTUU;FURUROT
FILLTTY;FYLLITT TILFLYT
ABBGGIN;GABBING
EEGJPPT;GJEPPET
EGJMMSØ;GJØMMES
AGKMRÅÅ;GRÅMÅKA
AEHHLRÅ;HALEHÅR
AGHLUVV;HAVGULV
EEHHILT;HEILHET
EEEHKKN;HEKKENE
EEFFHNO;HOFFENE
DEEHMMU;HUMMEDE
FHLLSUY;HUSFYLL
BHLOOSY;HYBOSOL
EEHPPRY;HYPPERE
GHLNTØØ;HØGLØNT
ABDDHNÅ;HÅNDBAD
EILNNNÅ;INNLÅNE
AINNTTT;INNTATT
ABBJMOS;JOBBMAS
EHJLSUU;JULEHUS
AAGKKLL;KALKLAG
AAADKMN;KAMANDA
AFKLPPY;KAPPFLY
EEIKKKR;KIKKERE
IKMMNNU;KIMMUNN
AHJKLLØ;KJØLHAL
EKKKLSU;KLUKKES
BKLRVØØ;KLØVBØR
EGIKKKN;KNEGIKK
IKKKNOR;KRONIKK
AEKKKSV;KVAKKES SKVAKKE
EIIKTVV;KVIETIV
EIKSSSV;KVISSES SKVISES
EEELMMN;LEMMENE
GILNNNU;LUNNING
EFLLSUU;LUSFLUE
BFLOOTY;LYOFOBT
LLMSTYÆ;LYSMÆLT
AFLLRYÆ;LÆRFLYA
AELPYØØ;LØPEØYA
AAABMST;MASTABA
AJLMMTØ;MATMJØL MJØLMAT
DEEEKKM;MEKKEDE
CEEHMRR;MERCHER
FLMMORÅ;MÅLFORM
AGINNNV;NAVNING VANNING
EEENNVØ;NEVØENE
BBEENNU;NUBBENE
EENNPPU;NUPPENE
EKMMNOO;OMKOMNE
GIOPPTT;OPPGITT
LOPPSYØ;OPPLØYS
AMNNOPP;OPPMANN
AKMOPPÅ;OPPMÅKA
ENNOPPV;OPPNEVN
OPPRRTØ;OPPRØRT TOPPRØR
ORSTVVÆ;OVSVÆRT
AABKKPU;PAKKBUA
EGINNNP;PENNING
KKLOOPS;POLSOKK
EEFFNPU;PUFFENE
EKMMOPÅ;PÅKOMME
EEIRRRV;REVIRER
BEORRRU;RORBUER
DIORRVV;ROVDRIV
DMOORRV;ROVMORD
BEPRRYÆ;RYPEBÆR
AAAFMRS;SAMFARA
EKRSSSÅ;SEKSÅRS
GIINPPS;SIPPING
EJLLSSØ;SJELLØS
EIIJMSS;SJIISME
AHJSSUØ;SJØHUSA
AAJKSSØ;SJØSAKA
DDEEEMS;SMEDEDE
EMSSSTU;SMUSSET
AMMNNSÅ;SMÅMANN
EMSTTTÅ;SMÅTETT
LNSSTØØ;SNØLØST
EJLLOOS;SOLOLJE
EJPRSSÆ;SPJÆRES
ENOPSSS;SPONSES
EHSSTUU;STUEHUS
EEISSVV;SVEIVES
EEERSVV;SVEVERE
IOSTTTY;SYTTITO
LSTVVYØ;SØLVTYV
AHLMSØØ;SØMHØLA
BDDITYØ;TIDBØYD
BLLOTTÅ;TOLLBÅT
EENNNTØ;TØNNENE
EENTTTÅ;TÅTTENE
BGIILLU;UBILLIG
EHLLRUU;ULLHUER
EEMTTTU;UMETTET
ENRRRUY;URNYRER
BEETTUU;UTBUETE
FIRTTTU;UTFRITT
DDRTTUÅ;UTTRÅDD
AANNVYØ;VANNØYA
EEJKSVV;VEVSKJE
DDINVYØ;VINDØYD
BERRVÅÆ;VÅRBÆRE
EGGLTTÆ;ÆTTLEGG
DEJSTØØ;ØSTJØDE
DDNPSÅØ;ÅNDSDØP
AAABDIT;ADIABAT
AABEFFL;AFFABEL AFFABLE
AAADGTU;AGATDUA
AAEGRRR;AGRARER
AHKLLOO;ALKOHOL
AAAPSTU;AUSTAPA
AAADGRV;AVDRAGA AVGRADA
ADDFLVÅ;AVFLÅDD
AAHLLUV;AVHULLA
AAAMSTV;AVMASTA
AASTVVØ;AVSTØVA
AAABKLO;BAKALAO
AAABGKT;BAKGATA
AABKLPP;BAKLAPP
ABBKRRÅ;BARBRÅK
BDEEEKK;BEDEKKE
BESTTTÅ;BESTÅTT BÅTTEST
BDDILYØ;BLIDØYD
BDJLPUÅ;BLÅDJUP DJUPBLÅ
ABHLLVÅ;BLÅHVAL
BGGLMUÅ;BLÅMUGG
BBEGOOR;BOGEBRO BROBOGE
BHPRSUU;BRUSHUP
ABRTTTÅ;BRÅTATT BÅTRATT
ABBERUU;BUEBRUA
BGNNSUU;BUNNSUG
BEETTTU;BUTTETE
BBERRUY;BYBRUER
BDDEENÆ;BÆDENDE
BDENVVÅ;BÅNDVEV
CENOORR;CROONER NOROCER
AACGLPU;CUPLAGA
ADDJLPU;DALDJUP
CDEFIIT;DEFICIT
DERSSSY;DRYSSES
DEENNNU;DUNNENE UNNENDE
ADDGGNØ;DØDGANG
DDEGGLØ;DØDLEGG
ADDNNVØ;DØDNAVN DØDVANN
DDEENNÅ;DÅNENDE ÅNDENDE
CEEMOOR;EMOCORE
BEEORRR;EROBRER
ADDFLLO;FALLODD
EFGINNN;FENNING
EFJKRRÆ;FJÆRKRE
FJLRSÅÆ;FJÆRLÅS LÅSFJÆR
FJKRSYÆ;FJÆRSKY
BEFLLYÅ;FLYBLÅE
BFKOORR;FORKOBR
DDFMORÅ;FORMÅDD
FFIOSTT;FOSFITT SOFFITT
EFHLRØØ;FØREHØL
AAEGTWY;GATEWAY
GGIINNR;GRINING RINGING
EGHNRÅÅ;GRÅHÅEN
GKLLTUU;GULLUKT
GIMMTTU;GUMMITT
BEGLTÅÅ;GÅTEBLÅ
AAHIKKP;HAKAPIK
AEEHNNN;HANNENE HENNAEN
DDEHLLO;HELLODD
EEHLTTT;HELTETT LETTHET
GHIIKKN;HIKKING
ADDHNVÅ;HÅNDVAD
AEHHSTÅ;HÅSHETA
FIINNRR;INNFRIR
EGIINVV;IVEVING VEIVING
BBEJKOU;JOBBUKE
DEJNUUV;JUVDUEN
BEJRRUÆ;JÆRBUER
AAAHKNT;KHANATA
EEKKKLS;KLEKKES
EKKKLNU;KLUKKEN
EEKKKNT;KNEKKET
FIIKNNV;KNIVFIN
EKKKNRØ;KRØKKEN
AEGGGLN;LANGEGG
AALLPSS;LAPLASS
AALTTVÆ;LAVÆTTA
AAGGILL;LIGALAG
GIIJLNN;LINJING
AIKLLVV;LIVKALV
ALNSSSY;LYSSANS
EELNNNØ;LØNNENE
GJLRSØØ;LØSGJØR
DDEEEMN;MEDDENE MEDEDEN MENDEDE
EEEMNNY;MENYENE
FLMOOTÅ;MÅLFOTO
ELMMNNÅ;MÅLMENN
DDLMSYÅ;MÅLSYDD
BBEEENT;NEBBETE
AEIJNNN;NINJAEN
AANPPTY;NYTAPPA
DDFLMOØ;OMFLØDD
DEFOPPØ;OPPFØDE
FLOPPTØ;OPPLØFT
KMOPPTY;OPPMYKT
LMOPPTÅ;OPPMÅLT TOPPMÅL
DDEOPPR;OPPREDD
NOPPSSU;OPPSNUS
AAEPPTT;PAPATET
EEEGGNP;PEGGENE
DEEELLP;PELLEDE
DGGHIPU;PIGGHUD
GGHIPRÅ;PIGGHÅR
EEOPTTT;POTTETE TEPOTTE
EEPRSSS;PRESSES
EEFFPTU;PUFFETE
EFPRRÆØ;PÆREFRØ
AFFPRTÅ;PÅTRAFF
EGGGINR;RINGEGG
EJRRTÅÆ;RÅTJÆRE
ABKKSUU;SAUBUKK
EKNSSSY;SKYSSEN
ELMSSSU;SLUMSES
GGHMOSÅ;SMÅHOGG
AMNNNSØ;SNØMANN
CGIINPS;SPICING
AISSTTT;STATIST
EFFSSTU;STUFFES
ESTTTYØ;STØYTTE
AEKSSSÅ;SÅKASSE
AKKKLOT;TAKLOKK
AEKKTTT;TAKTEKT
EEELLTT;TELLETE
EEENPPT;TEPPENE
BDLLOOT;TOLLBOD
DIOPPTT;TOPPTID
JKPTTUØ;UTKJØPT
EMMTTUØ;UTTØMME
GIILLUV;UVILLIG
ILTTUUV;UVULITT
AASSVYØ;VASSØYA
EEEFTTV;VEFTETE
EEGTTVV;VEGVETT
EGILLVV;VEGVILL
EIIKLVV;VEIKLIV
EEENRVV;VERVENE VEVEREN VEVERNE
EEINNNV;VINNENE
DPRRVYÅ;VÅRPRYD
ELSSTWY;WELTSYS
EEEGNRW;WENGEER
AKOSSUW;WOKSAUS
AENPPRW;WRAPPEN
EEKLYØØ;ØYEKLØE
AAABENY;ABAYAEN
AAFFMST;AMSTAFF
AGGIINN;ANGIING GININGA GNIINGA
AAARRSU;ASURARA
AAPPRTT;ATTRAPP
AAADKNV;AVDANKA
AALSVVØ;AVSØLVA
BBEEEOR;BEBOERE
BDDEEEN;BEDENDE
BEIINPP;BIPIPEN
BELSSSU;BLUSSES
BLOPPTÅ;BLÅTOPP
BBDKNUÅ;BUKBÅND
BBLRTUÆ;BULBÆRT
BBKRSUÆ;BÆRBUSK
BEEFFNØ;BØFFENE
BJKPTÅØ;BÅTKJØP
ACEKOPP;CAKEPOP
AACMORR;CAMORRA
CEEGHNN;CHENGEN
ABCDOOR;CORDOBA
CENOOTY;COYOTEN
ACLMPUÅ;CUPMÅLA
DDHITVØ;DØDHVIT
ADDLLUØ;DØDULLA
DDEEVYØ;DØYVEDE
AEGGGIN;EGGINGA
EEELLMV;ELVEMEL
EEEOPPR;EPOPEER
AFFILLT;FLATFIL
EEFLRRR;FLERRER
FLLMOPØ;FLOMLØP
FFLRTYØ;FLYFØRT
FGLLUVY;FLYGULV
DDFORYØ;FORDØYD
AFFORYØ;FORFØYA
AFFMORR;FRAMFOR
FHLLOUV;FULLHOV
AEFTTTY;FYTATET
EEGGJNN;GJENGEN
GJMRTÅÆ;GJÆRMÅT
EGGGORS;GROGGES
DDGLLOU;GULLODD
AEHHKRÅ;HAKEHÅR
ADEHHNV;HANDHEV
EEHITTT;HITTETE
FHILMOO;HOMOFIL
GHISUVV;HUGSVIV
FGHLSUU;HUSFUGL
GGHMSUY;HUSMYGG
AAGGHTØ;HØGGATA
DGHRTØØ;HØGRØDT
EGHRVØØ;HØGVØRE
AGHTTÆØ;HØGÆTTA
EHLRYØØ;HØYLØER
DEHNRÅÅ;HÅNDÅRE
BIINNTT;INNBITT
GGHINNU;INNHUGG
AILNNNÅ;INNLÅNA
AILPSSS;ISSLAPS
AADDEJU;JADEDUA
BBGIJNO;JOBBING
BBEJORY;JOBBYER
AGIKKKN;KAKKING
AKKPPTU;KAPPKUT
ADKPPSÆ;KAPPSÆD
AKLLPPU;KAPPULL
EEIIKNW;KIWIENE WIKIENE
EEKKKLN;KLEKKEN
EKKKLTU;KLUKKET UTKLEKK
EKKOOTT;KOKOTTE
KNORRRØ;KRONRØR
EKKKRTØ;KRØKKET
AEKKKTV;KVAKKET
AHLLTVÆ;LAVHÆLT
EEELNPP;LEPPENE
ABDJLLÅ;LJÅBLAD
FGGILLO;LOGGFIL
BDDLOVY;LOVBYDD
AFLLSUU;LUSFLUA
GGLLSUY;LYSLUGG
ALSSSTY;LYSSATS
DLNNRØØ;LØNNDØR RØDLØNN
AAADGMN;MADANGA
AEMSSSØ;MASSØSE
DDEILMM;MELMIDD
DEJMMNØ;MJØDMEN
KLLMVÅØ;MÅLKLØV
AHMNNOO;NANOOHM
AAENNPP;NAPPAEN
EGINNNY;NYINGEN
AIKNNNY;NYKINNA
AADGOPP;OPPDAGA
AGGNOPP;OPPGANG
DEHOPPV;OPPHEVD
EGGLOPP;OPPLEGG
ANNOPPV;OPPNAVN
LLOPPRU;OPPRULL
CEOORRT;ORTOCER
AEENNPW;PAWNEEN
EEEGGPT;PEGGETE
GIINNPV;PINGVIN
FLNOOPY;POLYFON
DMOOPRR;PRODROM
AADERRR;RADARER
EEEJMRR;REMJERE
DEEEMMR;REMMEDE
EEORRRV;ROVERER
EEFFRRU;RUFFERE
GINRRRØ;RØRRING
AEJNSSS;SJANSES
DJLRSØØ;SJØLDØR
EIKPSSS;SKEPSIS
EKSSSTY;SKYSSET
EFFLSSU;SLUFFES
FMRSUUÅ;SMÅFURU
HMMRSUÅ;SMÅHUMR
ELMMSSÅ;SMÅSLEM
BLLMOOS;SOLBLOM
AJLLOOS;SOLOLJA
OOPRSSØ;SOPORØS
EPSTTTY;SPYTTET
EPRRRSØ;SPØRRER
RRSTVØØ;STØVRØR
GINSSSU;SUSSING
EENSVVÆ;SVÆVENE
MMNNOSØ;SØMMONN
DEMMSSØ;SØMSMED
AKRSSSÅ;SÅRSAKS
AIKLLLT;TILKALL
INNNOTV;TINNOVN
GIINPPT;TIPPING
GGNOOTV;TOGVOGN VOGNTOG
ERRTTTØ;TRETØRT TRØTTER
DLMRTÅÅ;TRÅDMÅL
ERRRTVØ;TVERRØR
EFFSTTØ;TØFFEST
ABDNTÅÅ;TÅBÅNDA
EJKRRUU;UKJURER
EPPRSUU;URSUPPE
KRTTTUY;UTTRYKT
EETTTUV;UVETTET
DEEEKKV;VEKKEDE
EELRVVÆ;VELVÆRE VEVLÆRE
EEERTVV;VERVETE
EIMNNNV;VINMENN
DDNOORV;VONDORD
FLRVYÆØ;VÆRFLØY
ABRRVÅÆ;VÅRBÆRA
DFRRVYÅ;VÅRFRYD
EEHINPW;WHIPENE
AGIMNNW;WINGMAN
ENRRYØØ;ØRNØYER
AELLLRY;ALLYLER
AABFIIM;AMFIBIA
AAABKRV;AVBARKA
AAABDKL;BAKLADA
AABBIRR;BARBARI
AAABGMR;BARMAGA
AAABGSU;BAUSAGA
BBEEJLU;BEJUBLE
BDDEEET;BETEDDE
ABCDIIO;BIOCIDA
BFGLLUÅ;BLÅFUGL
BDHLLOÅ;BLÅHOLD
BELMSÅÅ;BLÅMÅSE
BBENRUU;BRUBUEN
BDFRSØØ;BRØDFØS
BGGHRUÅ;BRÅHUGG
ABKLLUU;BUKULLA
BEEFFTØ;BØFFETE
ACFGIIL;CALIFIG
CEEENRR;CERNERE
ACFHILY;CHIFLYA
CEHKOOR;CHOKOER
AADLUUV;DAULAUV
DDEEELM;DEMLEDE MEDDELE
DDEIRVV;DRIVVED
DDEEGGU;DUGGEDE
AADHPVY;DYPHAVA HAVDYPA
EGLLLRU;ELGRULL
DDEEENV;ENDEVED VEDENDE
AAAFGKS;FAGSAKA
DDEEEFR;FERDEDE FREDEDE
AFFIILN;FINFILA
FFIINST;FISFINT
EFLOSSS;FLOSSES
EFLTTTØ;FLØTTET
BFGOORR;FORBORG
DEFORRR;FORDRER
EFFORRØ;FORFØRE
FHNOORR;FORHORN
DFMOORR;FORMORD ORDFORM
ADDFRRÅ;FRARÅDD
FLLRTUU;FULLTRU
ABFRRUU;FURUBAR
AGJTUUV;GAUTJUV
GGIINNS;GISNING SIGNING
GJLMRÅÆ;GJÆRMÅL
EGGGNOR;GROGGEN
BEGLLUU;GULLBUE
GGINNRÆ;GÆRNING
ADHHLSU;HALSHUD
AAHLLMV;HALVLAM
AABDDHN;HANDBAD
EHHILTV;HELHVIT
DDEHOOR;HODEORD
DDFHLOU;HUDFOLD
EEFFHNU;HUFFENE
HLNNSUU;HUNNLUS
BGGHSUY;HUSBYGG
AHLSSUU;HUSLAUS
HNOOPTY;HYPOTON
EEHNPPY;HYPPENE
EGHIPPY;HYPPIGE
BHOSSYØ;HØYBOSS
DDHKNUÅ;HÅNDDUK
FHLLNUÅ;HÅNFULL
HOPPRTÅ;HÅRTOPP
DHIJLLU;ILDHJUL
EIIINRT;INITIER
AFGINNN;INNFANG
EGHINNN;INNHEGN
HILLNNY;INNHYLL
DEINNNY;INNYNDE
AEEJTTT;JATTETE
ABBJKOU;JOBBUKA
EFJLLUY;JULEFLY
EGGJMPU;JUMPEGG
DDEJMOØ;JØDEDOM
AADKPPU;KAPPDUA
AAKKSSØ;KASSAKØ
HIKKLLU;KIKHULL
EEIKKKN;KIKKENE
GIIKMMN;KIMMING
EIKKKMS;KIMSEKK
EEKKKLT;KLEKKET
EKKKLRØ;KLØKKER
DEKRRRY;KRYDRER
AEKKKLV;KVAKKEL
AKLLOVV;KVALLOV
EIKKKRV;KVIKKER
AGILLLN;LALLING
EEELPPT;LEPPETE
ILLOSVV;LIVSLOV
BDDLNYÅ;LYDBÅND
AALMMTÅ;MATMÅLA
EEEMMNO;MEMOENE
BJLMRÆØ;MJØLBÆR
JLMMORØ;MJØLORM
ADDLMOO;MOLDDOA
IKMSSUU;MUSIKUS
ALMMNNÅ;MÅLMANN
DEEMNNN;NEMNDEN
DIINPPT;NIPPTID
DDGINNY;NYDDING
EENNNTY;NYNNETE
DEKKOPP;OPPDEKK
BEOPPRÆ;OPPEBÆR
KOPPTTU;OPPKUTT
ALOOPPT;OPPLOTA
KMOPPTÅ;OPPMÅKT
OPPSTTØ;OPPSTØT
AABBILP;PAILABB
EEINNNP;PENNIEN PINNENE
GIILNPP;PIPLING
CEHIPTT;PITCHET
KNOOPPR;POPKORN
IOOPPRT;POPTRIO
LLPSSUØ;PULSLØS
AEPTTTÅ;PÅTATTE
AGGGINR;RAGGING
ABRRRTØ;RØRBART
EFRRRSØ;RØRFRES
EHNRRØØ;RØRHØNE
BJKRRÅØ;RÅBJØRK
AJRRTÅÆ;RÅTJÆRA
EEENSVV;SENEVEV SVEVENE
DJLLSYØ;SJØLLYD
EJKKSSØ;SJØSEKK
EEIMSSS;SMEISES SMIESSE
EKMSSSU;SMUSKES
AMMSSTÅ;SMÅMAST
MSSTTÅØ;SMÅSØTT
ANNNSVØ;SNØVANN
EFOOPSS;SPOOFES
ENPSSSU;SPUNSES
LLSSTYÅ;STÅLSYL
BEGGSYÆ;SÆBYGGE
IPRRSSÆ;SÆRPRIS
FLRSYØØ;SØRFLØY
BLRTUUÆ;TUBULÆR
EKTTTUÅ;TÅKETUT
KOSTTTÅ;TÅSKOTT
CEHILLU;UCHILLE
EHLLNUU;ULLHUEN
AIKKKSU;USKIKKA
EEPTTUU;UTEPUTE
EGTTTUY;UTGYTTE
FLLMOVY;VOMFYLL
ILTTUVV;VULVITT
BELRVÅÅ;VÅRBLÅE
AEHLYØØ;ØYEHØLA
AAADFIN;ADIAFAN
AAAGMRV;AVMAGRA
ASTTTVÅ;AVSTÅTT
AAETTTV;AVTATTE
AAABDMR;BARDAMA
BEIKKKS;BESKIKK
ABILLPP;BILLAPP
BGIILOO;BIOLOGI
BKLLRÅÆ;BLÅKLÆR
BBIRTTÅ;BRÅBITT
BGGINNY;BYGNING
ABBERRÆ;BÆRBARE
AABKKRÆ;BÆRKAKA
AACLSSU;CASUALS
AACEHJR;CHAJAER
ABCHOTT;CHATBOT
CEGGHRU;CHUGGER
CEENORW;CROWENE
ABBDGJO;DAGJOBB
AACDHMS;DASHCAM
DDIIOPS;DIOPSID
AAAFLNU;FANALUA
FIJLLMU;FILMJUL
EEFINNN;FINNENE
FIIMSSU;FISSIUM
FHJORYØ;FJORHØY
CEEEFLN;FLEECEN
AFHLLYØ;FLYHØLA
FGOORRV;FORGROV GROVFOR
FKOOPRR;FORKOPR
FORRTTÆ;FORTÆRT FOTTRÆR
ADFORRW;FORWARD
BFLOOTT;FOTBOLT
AFFLLOT;FOTFALL
ADDFLLU;FULLADD
EEEGMMN;GEMMENE
GGIJNRÆ;GJÆRING
EGGGORT;GROGGET
BGLLRUU;GULLBRU GULLBUR
GGLLSUÅ;GULLGÅS
EEGRRRØ;GØRRERE
AADDHNV;HANDVAD
AAHJKSS;HASJSAK
AEHSSSU;HAUSSES
EEEGGHN;HEGGENE
DEEEHLL;HELLEDE
EEHHNRØ;HENHØRE
GGHLMOÅ;HOGGMÅL
CEHLNOO;HOLOCEN
EHOSSST;HOSTESS
EGHHILU;HUGHEIL
DGHPRUU;HUGPRUD
HKSTTUU;HUSTUKT TUKTHUS
AAHLRVV;HVALRAV
EEHPPTY;HYPPETE
HLLSTÆØ;HÆLLØST
ADHNRÅÅ;HÅNDÅRA
HLLRRUÅ;HÅRRULL
HKLRSÅÅ;HÅRSKÅL
EIJNNNT;INNTJEN
AEJMTTT;JAMTETT
EEJSTTT;JETSETT
GIIJNNO;JOINING
EEIKKKT;KIKKETE
AKKOOTT;KOKOTTA
KMOOPTT;KOMPOTT
EKKKNRY;KRYKKEN
JKKLMUØ;KUMJØLK
IIKNTVV;KVITVIN
EEKRVVÆ;KVÆVERE
AAKKLLM;LAKKMAL
AKKKLTU;LAKTUKK
AALLMVÅ;LAVMÅLA
BELTTTÅ;LETTBÅT TELTBÅT
IKKLLRÆ;LIKKLÆR
IILMMTU;LIMITUM
CKLOOTU;LOCKOUT
DDLLNUØ;LUNDDØL
DDJLSUY;LYDDUSJ
AEKKKLØ;LØKKAKE
AADMMPT;MATDAMP
DEEEGGM;MEGGEDE
AGMMNOO;MONOGAM
MOSTTTØ;MOTSTØT OMSTØTT
EEMNNNU;MUNNENE
BKMRRUU;MURBRUK
ABNTTTÅ;NATTBÅT
IINRTTT;NITRITT
CENNOOR;NOROCEN
BBGINNU;NUBBING
GINNPPU;NUPPING
AAKNPPY;NYKAPPA
EGINNNÅ;NÅINGEN
EMORRRØ;OMRØRER
ADIIOOP;OPIOIDA
AFOPPTT;OPPFATT
FLOPPTY;OPPFYLT
EEHOPPV;OPPHEVE
ADGJOPP;OPPJAGD
AEPRRRY;PARYRER
DEEEPPR;PEPREDE
CEEEINP;PIECENE
IKKLOOP;PIKKOLO
LOOPTTV;POLVOTT
EFFOPRR;PROFFER
FOOPRSS;PROFOSS
IKKPSSY;PSYKISK
FFGINPU;PUFFING
EEPTTTU;PUTTETE
AGGHOPÅ;PÅHOGGA
JKPRTÅÆ;PÅKJÆRT
EEOPRRR;REPROER
GGHOORT;ROTHOGG
DGRRTØØ;RØDGRØT
HMRSUUÅ;RÅHUMUS
AERRRVÅ;RÅVARER
ACESTTT;SCATTET
ACEHRSW;SCHWAER
EEKMSSS;SEMSKES
EFJRSØØ;SJØFØRE
JSTTVÅØ;SJØVÅTT
AIKPSSS;SKIPASS
EFFKSSU;SKUFFES
GGHMSUÅ;SMÅHUGG
KKMOSSÅ;SMÅKOKS
JKMSSUÅ;SMÅSJUK
EFNSSSU;SNUFSES
LOOPPST;SOLTOPP
ESSTTTU;STUTTES
GIINSVV;SVIVING
EPPSSUV;SVUPPES
FIILSSY;SYFILIS
LSTVYØØ;SØLVTØY
AAINNNT;TANNINA
EEEKKTT;TEKKETE
EFITTTØ;TIFØTTE
DORTTTÅ;TODRÅTT
GGLOOTV;TOGGOLV
BLLMOOT;TOLLBOM
AAALLRT;TRALALA
EERRRTÅ;TREÅRER
IRRTTTU;TURRITT
GINPPTÆ;TÆPPING
EHLLTUU;UHULLET
MMOORSU;UMORSOM
INRRRUØ;URINRØR
APPRSUU;URSUPPA
DEJPTUU;UTDJUPE
LSTTTUÅ;UTSLÅTT
KSTTTUY;UTSTYKT
EJNTTTU;UTTJENT
DETTTUY;UTTYDET
EMTTTUØ;UTTØMTE
BDGTUUY;UUTBYGD
ADHNVVØ;VANDHØV
DDEEETV;VEDDETE
DEJTUVV;VEDTJUV
EGGNOVV;VEGGOVN VEVGOGN
EEILLVV;VELLVEI
EEEIRVV;VEVREIE
AIMNNNV;VINMANN
IJNTUVV;VINTJUV
GINNPVÆ;VÆPNING
ANNRVVÅ;VÅRVANN
AARTVVÅ;VÅTVARA
EEKKOTW;WOKKETE
ERTTTYÅ;YTTERTÅ
DDELTTÆ;ÆTTLEDD
BELTTØØ;ØLBØTTE
RSTTTÅØ;ÅRSTØTT
AIRTTÅÅ;ÅTTIÅRA
AAMMNNT;AMTMANN
AARTTTV;ARVTATT
AACEHTT;ATTACHE
AFGSSUU;AUFGUSS
AAHJLPV;AVHJALP
BGGLPUÅ;BLÅPUGG
BBKOSSU;BOKBUSS
BEORRRØ;BORERØR
BDDLOOS;BOSLODD
BEENNNU;BUNNENE
AACHRRT;CHARTRA
CGHINNO;CHIGNON
AAADGPS;DAGSPAA
DEEEMMN;DEMMENE NEMMEDE
CDIIKSØ;DIØCISK
DEHNNUU;DUEHUNN HUNNDUE
DEETTTY;DYTTETE
ABDDLLØ;DØDBALL
AAAFKMR;FARMAKA
AEFLLLN;FLANELL
FJKLPYØ;FLYKJØP
ADFORRR;FORDRAR
AEGGGOT;GEOTAGG
GGIINSS;GISSING
EGORRRÅ;GRÅORER
GLLMSUU;GULLMUS
AHLTVVÅ;HALVVÅT
AHINVVÅ;HAVNIVÅ
DDEEEHR;HEDREDE HERDEDE
EHIKSSS;HESSISK
EHIIPPR;HIPPIER
EHJLOOV;HOVOLJE
ADGHHRU;HUGHARD
GHIINNV;HVINING
EHITTTV;HVITTET
AEGHHIØ;HØGHEIA
AGHMNØØ;HØGMØNA
HLSTVØØ;HØSTLØV
EHLNYØØ;HØYLØEN ØYENHØL
DHNRSÅÅ;HÅNDSÅR
ILNNNTÅ;INNLÅNT
DDIINNR;INNRIDD
GINNNSY;INNSYNG
ADINNNY;INNYNDA
DEINNNÅ;INNÅNDE
BBDEEJO;JOBBEDE
BBEJNOY;JOBBYEN
ADEEKKK;KAKKEDE
BBGIIKN;KIBBING
GIIKNPP;KIPPING
EKKKLSØ;KLØKKES KØLSEKK
EEKKKNO;KOKKENE
AEKKKRR;KRAKKER
AKKLUUV;KUKLAUV
KKOPPRU;KUKROPP
EKKRRUU;KURUKER
EIKKKSV;KVIKKES
EEKRRRY;KYRRERE
AILLLNU;LINULLA
AGLLOVV;LOVVALG VALGLOV
CEEELNY;LYCEENE
GILNNNØ;LØNNING
AELLLMO;MALLEOL
GIMNNNO;MONNING
ENNNOSS;NONSENS
ENNNSYØ;NYSNØEN
AAKOPPV;OPPKAVA
AHJLLPU;PALHJUL
ELPSSSU;PLUSSES
ERRSSSU;RESSURS
AHNRRØØ;RØRHØNA
AKMRRRØ;RØRMARK
EKRRRVØ;RØRVERK
AGGGINS;SAGGING
CEFHRSÆ;SCHÆFER
ABBEJSS;SJABBES
EJRSYØØ;SJØRØYE
EJLPSSÆ;SPLÆSJE
EOPPSSY;SPYPOSE
EESSTTT;STETTES
FLLSTUU;STUFULL SUTFULL ULLTUFS
DEESSSU;SUSSEDE
EEISSSV;SVEISES
ELMSSØØ;SØMLØSE
AILLTTT;TILLATT TILTALT
GGIINNT;TINGING
BIOPPTT;TOPPBIT
AKOOPPT;TOPPKOA
KOPPTVÅ;TOPPVÅK
AAKOTTT;TOTAKTA
EEOTTTÅ;TOTÅETE
EHSTTTY;TYSTHET
ASTTTÅØ;TÅSTØTA
JLLPSUY;ULLPYSJ
ANNTTTU;UNNTATT
FKLTTUU;UTFLUKT
EGTTTUÅ;UTGÅTTE
DDKSTUU;UTSKUDD
ALSSSUV;VASSLUS
ILLOTVV;VILTLOV
EGGLLVÅ;VÅLLEGG
BRRTVÅÆ;VÅRBÆRT
